Freq(Hz),S21(DB),S21(DEG),"""a1,1""(DB)","""a1,1""(DEG)","""b2,1""(DB)","""b2,1""(DEG)"
4455000000,-20.561171,145.56276,16.203978,-1.8923423,-7.5489416,177.89691
4460000000,-20.893633,132.45032,16.247118,-1.1418244,-7.9334373,150.05228
4465000000,-21.196959,118.54184,16.307381,-0.43044752,-8.2258863,121.14086
4470000000,-21.396084,107.67915,16.384804,0.22380587,-8.4154806,95.399719
4475000000,-21.450233,94.570618,16.465031,0.65383404,-8.3903685,67.533981
4480000000,-21.50873,82.834915,16.525713,0.76867217,-8.3221397,40.50423
4485000000,-21.501602,70.024338,16.565786,0.63264698,-8.3187256,12.035256
4490000000,-21.403364,57.503132,16.573357,0.23846042,-8.1881809,-16.270962
4495000000,-21.379683,45.651897,16.562733,-0.24854267,-8.1226931,-44.184643
4500000000,-21.683853,31.16502,16.53824,-0.8045398,-8.313158,-75.313293
4505000000,-21.749996,20.447506,16.48922,-1.4288143,-8.3959789,-102.38759
4510000000,-21.765722,8.5500402,16.442043,-1.9036809,-8.3744678,-131.09508
4515000000,-21.374683,-3.9500825,16.396915,-2.282599,-8.0460339,-160.00101
4520000000,-21.343529,-18.34374,16.354206,-2.5278926,-8.0691175,169.17899
4525000000,-21.521124,-32.520267,16.326159,-2.635807,-8.3686447,138.7578
4530000000,-21.755919,-44.031303,16.310406,-2.6448998,-8.6752243,110.75661
4535000000,-21.799364,-57.329079,16.297852,-2.5959804,-8.8604536,81.912079
4540000000,-21.983606,-68.379745,16.287506,-2.4891648,-9.1196461,55.578362
4545000000,-21.969345,-80.257484,16.277676,-2.324614,-9.181571,28.58477
4550000000,-21.668165,-93.208473,16.271879,-2.0935836,-8.9549551,1.0970423
4555000000,-21.738226,-104.78422,16.272749,-1.8186196,-9.0331726,-25.739985
4560000000,-21.592445,-118.39013,16.284271,-1.4638424,-8.8837748,-54.474648
4565000000,-21.763563,-131.88292,16.314718,-1.0286082,-8.9915934,-82.361786
4570000000,-21.903288,-142.28506,16.359882,-0.54957247,-8.9753647,-107.8988
4575000000,-21.520033,-154.04994,16.409424,-0.09161672,-8.5065651,-134.63196
4580000000,-21.40085,-168.59624,16.466444,0.29154742,-8.2908363,-164.28294
