Freq(Hz),S21(DB),S21(DEG),"""a1,1""(DB)","""a1,1""(DEG)","""b2,1""(DB)","""b2,1""(DEG)"
4355000000,-22.798307,34.772518,16.357367,-1.1926506,-9.7756863,22.842461
4360000000,-22.561571,14.211157,16.363529,-1.1283596,-9.4841824,-12.925317
4365000000,-22.64732,-5.4421706,16.363554,-1.034306,-9.5354605,-47.997639
4370000000,-22.650425,-26.445118,16.369423,-0.7840302,-9.5189571,-84.921402
4375000000,-22.81941,-47.466373,16.396048,-0.40375578,-9.6431217,-120.98626
4380000000,-23.224134,-65.309677,16.440033,-0.024927529,-9.9669123,-154.22623
4385000000,-23.166744,-80.778847,16.492954,0.25602812,-9.8764668,174.70309
4390000000,-22.358913,-100.80743,16.534962,0.20833525,-8.971303,138.75342
4395000000,-22.226213,-125.17405,16.546501,-0.11041436,-8.8542786,98.394287
4400000000,-22.450153,-146.95744,16.538204,-0.60915518,-9.0783453,60.284698
4405000000,-22.795052,-168.22038,16.497059,-1.2627167,-9.4612808,22.458672
4410000000,-23.093626,172.64255,16.443216,-1.8949634,-9.8675327,-13.049049
4415000000,-23.135376,156.16016,16.379471,-2.4330745,-9.9640903,-45.685127
4420000000,-22.802349,136.39964,16.326841,-2.6568947,-9.6739235,-81.405479
4425000000,-22.633709,115.9896,16.293356,-2.6591096,-9.5093842,-117.88393
4430000000,-22.577934,92.144547,16.273491,-2.5947554,-9.4895411,-157.46861
4435000000,-22.858644,70.325523,16.274685,-2.4082553,-9.8258991,165.06419
4440000000,-23.649851,50.999454,16.282242,-2.2411125,-10.606451,130.16801
4445000000,-24.041798,35.161491,16.285427,-2.104135,-11.044053,98.564728
4450000000,-23.898233,19.309946,16.291218,-1.9271343,-10.921544,67.148079
4455000000,-23.28754,0.43884215,16.277988,-1.8951685,-10.303527,32.877392
4460000000,-23.143162,-20.650425,16.267515,-1.6790844,-10.24919,-3.2110527
4465000000,-23.187832,-41.571293,16.280527,-1.2643352,-10.295888,-39.212772
